code,label
cnn tf keras models sequential cnn tf keras layers conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape  150 150 3  cnn tf keras layers maxpool2d pool_size 2 2 strides 2 2 padding same cnn tf keras layers conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu cnn tf keras layers maxpool2d pool_size 2 2 strides 2 2 padding same cnn tf keras layers flatten cnn tf keras layers dense 256 activation relu cnn tf keras layers dense 8 activation softmax cnn compile optimizer adam loss categorical_crossentropy metrics  accuracy cnn fit x train_gen validation_data val_gen epochs 15 ,DU
sequential conv2d 32 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform input_shape 64 64 1 activation relu maxpooling2d pool_size 2 2 padding same flatten dense 256 activation relu dense num_classes activation softmax compile optimizer adam learning_rate 0 01 loss categorical_crossentropy metrics  accuracy model1 fit x_train y_train batch_size 128 epochs 20 ,DU
sequential conv2d 64 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer glorot_uniform input_shape 28 28 1 maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer glorot_uniform maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer glorot_uniform maxpooling2d pool_size 2 2 padding same flatten dense 64 activation relu dropout 0 20 dense num_classes activation softmax compile loss keras losses categorical_crossentropy optimizer keras optimizers adam metrics accuracy history fit x_train y_train validation_data x_test y_test epochs epochs batch_size batch_size ,DU
sequential conv2d 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu maxpooling2d pool_size 2 2 padding same batchnormalization conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same dropout 0 2 conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu flatten dense 24 activation relu dropout 0 2 dense 128 activation relu dropout 0 2 dense len label activation softmax compile optimizer adam loss keras losses sparsecategoricalcrossentropy metrics accuracy history fit x_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle true ,DU
sequential conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 128 128 3  maxpooling2d pool_size 2 2 padding same dropout 0 25 conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 strides 2 2 padding same dropout 0 25 conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 strides 2 2 padding same dropout 0 25 flatten dense 512 activation  relu dense 3 activation  softmax compile loss categorical_crossentropy optimizer adam metrics  accuracy  history fit train_im validation_data val_im epochs 25 steps_per_epoch 100 callbacks  callbacks  ,DU
sequential conv2d 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu maxpooling2d pool_size 2 2 padding same batchnormalization conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same dropout 0 2 conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu flatten dense 128 activation relu dropout 0 2 dense 12 activation relu dropout 0 2 dense len label activation softmax compile optimizer adam loss keras losses sparsecategoricalcrossentropy metrics accuracy history fit x_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle true ,DU
keras models sequential keras layers conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 120 120 3  keras layers maxpooling2d pool_size 2 2 padding same keras layers dropout  25 keras layers conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers maxpooling2d pool_size 2 2 padding same keras layers dropout  25 keras layers conv2d 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers maxpooling2d pool_size 2 2 padding same keras layers dropout  25 keras layers flatten keras layers dense 512 activation relu keras layers dropout  25 keras layers dense 4 activation softmax compile optimizer adam loss sparse_categorical_crossentropy metrics accuracy result fit train_image train_label epochs epochs batch_size 32 validation_data val_image val_label last_epoch_loss result history  loss  1  last_epoch_acc result history  accuracy  1  print  final result  loss  0   accuracy  1   filename   2  format last_epoch_loss last_epoch_acc os path basename __file__  ,DU
sequential conv2d 32 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 32 32 3  maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same flatten dense 1024 activation relu dropout 0 25 dense 2 activation softmax compile loss categorical_crossentropy optimizer adam metrics accuracy history fit x_train y_train epochs 20 scores evaluate x_test y_test verbose 0 print  test accuracy  s   2f   metrics_names  1  scores  1  100 ,DU
sequential conv2d 32 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 32 32 3  maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same flatten dense 128 activation relu dropout 0 25 dense 2 activation softmax compile loss categorical_crossentropy optimizer adam metrics accuracy history fit x_train y_train epochs 20 scores evaluate x_test y_test verbose 0 print  test accuracy  s   2f   metrics_names  1  scores  1  100 ,DU
keras models sequential keras layers conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 120 120 3  keras layers maxpooling2d pool_size 2 2 padding same keras layers dropout  25 keras layers conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers maxpooling2d pool_size 2 2 padding same keras layers dropout  25 keras layers conv2d 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu keras layers maxpooling2d pool_size 2 2 padding same keras layers dropout  25 keras layers flatten keras layers dense 64 activation relu keras layers dropout  25 keras layers dense 4 activation softmax compile optimizer adam loss sparse_categorical_crossentropy metrics accuracy result fit train_image train_label epochs epochs batch_size 32 validation_data val_image val_label last_epoch_loss result history  loss  1  last_epoch_acc result history  accuracy  1  print  final result  loss  0   accuracy  1   filename   2  format last_epoch_loss last_epoch_acc os path basename __file__  ,DU
sequential conv2d 256 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform input_shape 28 28 3 activation relu maxpooling2d pool_size 2 2 padding same batchnormalization conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 padding same dropout 0 2 conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu flatten dense 24 activation relu dropout 0 2 dense 64 activation relu dropout 0 2 dense len label activation softmax compile optimizer adam loss keras losses sparsecategoricalcrossentropy metrics accuracy history fit x_tr y_smote epochs 50 batch_size 32 validation_split 0 2 shuffle true ,DU
sequential conv2d 64 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer glorot_uniform input_shape 28 28 1 maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer glorot_uniform maxpooling2d pool_size 2 2 padding same conv2d 64 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer glorot_uniform maxpooling2d pool_size 2 2 padding same flatten dense 512 activation relu dropout 0 20 dense num_classes activation softmax compile loss keras losses categorical_crossentropy optimizer keras optimizers adam metrics accuracy history fit x_train y_train validation_data x_test y_test epochs epochs batch_size batch_size ,DU
sequential conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu input_shape 128 128 3  maxpooling2d pool_size 2 2 padding same dropout 0 25 conv2d 64 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 strides 2 2 padding same dropout 0 25 conv2d 128 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation relu maxpooling2d pool_size 2 2 strides 2 2 padding same dropout 0 25 flatten dense 128 activation  relu dense 3 activation  softmax compile loss categorical_crossentropy optimizer adam metrics  accuracy  history fit train_im validation_data val_im epochs 25 steps_per_epoch 100 callbacks  callbacks  ,DU
sequential conv2d 64 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation elu input_shape 28 28 1  batchnormalization dropout 0 3 conv2d 64 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation elu input_shape 28 28 1  batchnormalization dropout 0 3 avgpool2d pool_size 2 2 padding same conv2d 64 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation elu batchnormalization dropout 0 3 conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation elu batchnormalization dropout 0 3 avgpool2d pool_size 2 2 padding same batchnormalization dropout 0 3 flatten dense 300 activation  elu batchnormalization dropout 0 3 dense 200 activation  elu batchnormalization dropout 0 3 dense 256 activation  elu batchnormalization dropout 0 3 dense 10 activation  softmax compile loss sparse_categorical_crossentropy optimizer rmsprop metrics acc early_stopping earlystopping min_delta 0 0002 mode min patience 20 restore_best_weights true print  num gpus available  len tf config list_physical_devices  gpu  history fit x_tr y_tr validation_data x_val y_val verbose 1 epochs 50 batch_size 16 callbacks  early_stopping  ,DU
model1 sequential model1 conv2d 16 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer he_uniform input_shape 28 28 1  model1 maxpooling2d pool_size 2 2 padding same model1 conv2d 32 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer he_uniform model1 maxpooling2d pool_size 2 2 padding same model1 flatten model1 dense 64 activation relu kernel_initializer he_uniform model1 dense 64 activation relu kernel_initializer he_uniform model1 dense 10 activation softmax model1 compile optimizer adam loss categorical_crossentropy metrics accuracy history1 model1 fit x_train y_train batch_size 32 epochs 10 validation_data x_val y_val ,DU
model1 sequential model1 conv2d 16 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer he_uniform input_shape 28 28 1  model1 maxpooling2d pool_size 2 2 padding same model1 conv2d 32 kernel_size 3 3 strides 1 1 padding same activation relu kernel_initializer he_uniform model1 maxpooling2d pool_size 2 2 padding same model1 flatten model1 dense 1024 activation relu kernel_initializer he_uniform model1 dense 64 activation relu kernel_initializer he_uniform model1 dense 10 activation softmax model1 compile optimizer adam loss categorical_crossentropy metrics accuracy history1 model1 fit x_train y_train batch_size 32 epochs 10 validation_data x_val y_val ,DU
sequential conv2d 64 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation elu input_shape 28 28 1  batchnormalization dropout 0 3 conv2d 64 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation elu input_shape 28 28 1  batchnormalization dropout 0 3 avgpool2d pool_size 2 2 padding same conv2d 64 kernel_size 5 5 strides 1 1 padding same kernel_initializer glorot_uniform activation elu batchnormalization dropout 0 3 conv2d 32 kernel_size 3 3 strides 1 1 padding same kernel_initializer glorot_uniform activation elu batchnormalization dropout 0 3 avgpool2d pool_size 2 2 padding same batchnormalization dropout 0 3 flatten dense 512 activation  elu batchnormalization dropout 0 3 dense 200 activation  elu batchnormalization dropout 0 3 dense 100 activation  elu batchnormalization dropout 0 3 dense 10 activation  softmax compile loss sparse_categorical_crossentropy optimizer rmsprop metrics acc early_stopping earlystopping min_delta 0 0002 mode min patience 20 restore_best_weights true print  num gpus available  len tf config list_physical_devices  gpu  history fit x_tr y_tr validation_data x_val y_val verbose 1 epochs 50 batch_size 16 callbacks  early_stopping  ,DU
